time,cf231_x,cf231_y,cf231_z,cf231_ex,cf231_ey,cf231_ez,cf2_x,cf2_y,cf2_z,cf2_ex,cf2_ey,cf2_ez,separation_xy
4.819,2.046527624130249,2.895871877670288,0.585914671421051,1.2205896377563477,2.865690231323242,0.5,2.023670196533203,3.8127946853637695,-1.350842833518982,2.7205896377563477,2.865690231323242,0.5,0.9172076631084431
4.874,2.0669119358062744,2.852139949798584,0.6068781018257141,1.2205896377563477,2.865690231323242,0.5,2.023670196533203,3.8127946853637695,-1.350842833518982,2.7205896377563477,2.865690231323242,0.5,0.9616274585197622
4.93,2.0669119358062744,2.852139949798584,0.6068781018257141,1.2205896377563477,2.865690231323242,0.5,2.0224695205688477,3.8101189136505127,-1.3605390787124634,2.7205896377563477,2.865690231323242,0.5,0.9590092926843571
4.972,2.0843915939331055,2.824958562850952,0.6426252722740173,1.2205896377563477,2.865690231323242,0.5,2.0224695205688477,3.8101189136505127,-1.3605390787124634,2.7205896377563477,2.865690231323242,0.5,0.9871044827966499
5.02,2.0843915939331055,2.824958562850952,0.6426252722740173,1.2205896377563477,2.865690231323242,0.5,2.0212671756744385,3.8131532669067383,-1.336796522140503,2.7205896377563477,2.865690231323242,0.5,0.9902087988421421
5.076,2.0820610523223877,2.7916879653930664,0.6669940948486328,1.2205896377563477,2.865690231323242,0.5,2.0212671756744385,3.8131532669067383,-1.336796522140503,2.7205896377563477,2.865690231323242,0.5,1.0232728168158787
5.11,2.0820610523223877,2.7916879653930664,0.6669940948486328,1.2205896377563477,2.865690231323242,0.5,2.0212228298187256,3.810783863067627,-1.345631718635559,2.7205896377563477,2.865690231323242,0.5,1.0209102497156757
5.175,2.066403388977051,2.774462938308716,0.688849687576294,1.2205896377563477,2.865690231323242,0.5,2.0212228298187256,3.810783863067627,-1.345631718635559,2.7205896377563477,2.865690231323242,0.5,1.0373053272874981
5.213,2.066403388977051,2.774462938308716,0.688849687576294,1.2205896377563477,2.865690231323242,0.5,2.0169103145599365,3.8060009479522705,-1.3497995138168335,2.7205896377563477,2.865690231323242,0.5,1.0327246630901405
5.275,2.046753168106079,2.774022340774536,0.7058484554290771,1.2205896377563477,2.865690231323242,0.5,2.0169103145599365,3.8060009479522705,-1.3497995138168335,2.7205896377563477,2.865690231323242,0.5,1.0324100162146206
5.312,2.046753168106079,2.774022340774536,0.7058484554290771,1.2205896377563477,2.865690231323242,0.5,2.023749828338623,3.8182291984558105,-1.3389676809310913,2.7205896377563477,2.865690231323242,0.5,1.0444602028172536
